salary,district,code,sex
55749.43,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
29259.64,LUBELSKIE,Specjaliści,Kobieta
1900.18,MAZOWIECKIE,Specjaliści,Mezczyzna
18117.06,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
19802.58,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
27981.91,MAZOWIECKIE,Pracownicy biurowi,Kobieta
10159.8,LUBELSKIE,Specjaliści,Kobieta
5860.01,LUBELSKIE,Specjaliści,Kobieta
52703.77,MALOPOLSKIE,Specjaliści,Kobieta
31534.97,LODZKIE,Specjaliści,Kobieta
37984.54,LODZKIE,Specjaliści,Kobieta
63251.93,LODZKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
51385.08,LODZKIE,Pracownicy biurowi,Kobieta
39276.53,LODZKIE,Specjaliści,Kobieta
18140.21,LODZKIE,Pracownicy usług i sprzedawcy,Kobieta
27760.49,LODZKIE,Specjaliści,Kobieta
31407.72,LODZKIE,Specjaliści,Kobieta
37834.13,LODZKIE,Specjaliści,Kobieta
23889.61,LODZKIE,Pracownicy usług i sprzedawcy,Kobieta
39029.68,PODLASKIE,Specjaliści,Kobieta
14819.42,LODZKIE,Specjaliści,Mezczyzna
44222.16,LODZKIE,Specjaliści,Kobieta
38421.99,WIELKOPOLSKIE,Specjaliści,Kobieta
64575.38,WIELKOPOLSKIE,Specjaliści,Kobieta
6374.18,WIELKOPOLSKIE,Specjaliści,Kobieta
45265.02,WIELKOPOLSKIE,Specjaliści,Kobieta
34340.41,PODKARPACKIE,Specjaliści,Kobieta
20928.91,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
22239.24,PODKARPACKIE,Specjaliści,Mezczyzna
49287.14,PODKARPACKIE,Specjaliści,Kobieta
32225.89,PODKARPACKIE,Specjaliści,Mezczyzna
35128.7,PODKARPACKIE,Specjaliści,Mezczyzna
46832.17,PODKARPACKIE,Specjaliści,Mezczyzna
57537.25,PODKARPACKIE,Specjaliści,Kobieta
20421.31,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
4358.07,PODKARPACKIE,Specjaliści,Mezczyzna
22986.78,PODKARPACKIE,Specjaliści,Kobieta
48505.61,PODKARPACKIE,Specjaliści,Kobieta
6954.39,PODKARPACKIE,Specjaliści,Mezczyzna
26755.3,PODKARPACKIE,Specjaliści,Kobieta
21797.73,PODKARPACKIE,Pracownicy usług i sprzedawcy,Kobieta
54470.42,PODKARPACKIE,Specjaliści,Kobieta
17159.62,PODKARPACKIE,Specjaliści,Kobieta
40641.76,PODKARPACKIE,Specjaliści,Kobieta
9306.81,PODKARPACKIE,Pracownicy biurowi,Kobieta
11555.27,PODKARPACKIE,Specjaliści,Mezczyzna
58609.94,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
21208.11,MAZOWIECKIE,Specjaliści,Kobieta
45892.37,MAZOWIECKIE,Specjaliści,Kobieta
39051.69,MAZOWIECKIE,Specjaliści,Kobieta
47597.54,MAZOWIECKIE,Specjaliści,Kobieta
20804.16,MAZOWIECKIE,Specjaliści,Kobieta
33578.15,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Kobieta
29455.66,MAZOWIECKIE,Specjaliści,Mezczyzna
44490.88,MAZOWIECKIE,Specjaliści,Kobieta
36066.96,LUBELSKIE,Specjaliści,Kobieta
19814.72,LUBELSKIE,Pracownicy wykonujący prace proste,Kobieta
43265.15,LUBELSKIE,Specjaliści,Kobieta
27169.82,LUBELSKIE,Specjaliści,Kobieta
38908.89,LUBELSKIE,Specjaliści,Kobieta
42908.67,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
3725.47,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
22481.13,LUBELSKIE,Specjaliści,Kobieta
17025.81,LUBELSKIE,Specjaliści,Mezczyzna
40797.32,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
50913.7,LUBELSKIE,Specjaliści,Kobieta
19839.52,LUBELSKIE,Pracownicy wykonujący prace proste,Kobieta
42063.05,LUBELSKIE,Specjaliści,Kobieta
33811.05,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
6148.1,PODKARPACKIE,Specjaliści,Mezczyzna
33798.68,LUBELSKIE,Specjaliści,Kobieta
32676.69,LUBELSKIE,Specjaliści,Kobieta
40669.86,MAZOWIECKIE,Specjaliści,Kobieta
42229.8,MAZOWIECKIE,Specjaliści,Kobieta
36881.53,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
40504.21,LUBELSKIE,Specjaliści,Kobieta
21037.34,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
19386.29,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
18163.25,LUBELSKIE,Pracownicy biurowi,Kobieta
34798.54,LUBELSKIE,Specjaliści,Kobieta
61239.05,LUBELSKIE,Specjaliści,Kobieta
29409.35,SWIETOKRZYSKIE,Pracownicy biurowi,Kobieta
58311.3,PODKARPACKIE,Specjaliści,Kobieta
4780.7,PODKARPACKIE,Specjaliści,Kobieta
52348.62,PODKARPACKIE,Specjaliści,Kobieta
24063.76,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
47402.53,LODZKIE,Specjaliści,Kobieta
20040.17,LODZKIE,Specjaliści,Kobieta
40576.83,POMORSKIE,Specjaliści,Kobieta
37354.81,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
26890.78,POMORSKIE,Specjaliści,Mezczyzna
33204.19,PODLASKIE,Specjaliści,Kobieta
23206.33,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
22736.98,ZACHODNIOPOMORSKIE,Pracownicy biurowi,Kobieta
42999.46,WIELKOPOLSKIE,Specjaliści,Kobieta
47207.53,WIELKOPOLSKIE,Specjaliści,Kobieta
61533.71,KUJAWSKO-POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
24840.16,ZACHODNIOPOMORSKIE,Pracownicy biurowi,Kobieta
53763.45,PODLASKIE,Specjaliści,Kobieta
41782.76,POMORSKIE,Specjaliści,Kobieta
46224.25,POMORSKIE,Specjaliści,Kobieta
39819.94,PODLASKIE,Specjaliści,Kobieta
25116.94,LUBELSKIE,Pracownicy wykonujący prace proste,Mezczyzna
3915.68,PODLASKIE,Specjaliści,Kobieta
18340.6,PODLASKIE,Specjaliści,Kobieta
34433.14,PODLASKIE,Specjaliści,Mezczyzna
31586.41,MAZOWIECKIE,Specjaliści,Kobieta
10287.66,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
30035.66,MAZOWIECKIE,Specjaliści,Kobieta
14877.49,LUBELSKIE,Specjaliści,Kobieta
37310.45,LUBELSKIE,Specjaliści,Kobieta
56949.43,LUBELSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
51043.71,WIELKOPOLSKIE,Specjaliści,Kobieta
23038.01,LODZKIE,Pracownicy usług i sprzedawcy,Kobieta
47117.96,LODZKIE,Specjaliści,Kobieta
17166.88,LODZKIE,Specjaliści,Kobieta
57640.89,LODZKIE,Specjaliści,Kobieta
42127.52,LODZKIE,Specjaliści,Kobieta
44917.89,LODZKIE,Specjaliści,Kobieta
22828.03,LUBELSKIE,Pracownicy wykonujący prace proste,Kobieta
33491.09,LUBELSKIE,Specjaliści,Kobieta
26361.63,LUBELSKIE,Pracownicy wykonujący prace proste,Kobieta
37880.91,LUBELSKIE,Specjaliści,Kobieta
50680.84,LUBELSKIE,Specjaliści,Kobieta
40173.08,LUBELSKIE,Specjaliści,Kobieta
34861.07,LUBELSKIE,Specjaliści,Kobieta
11872.36,LUBELSKIE,Pracownicy wykonujący prace proste,Mezczyzna
18852.2,LUBELSKIE,Specjaliści,Mezczyzna
44073.52,LUBELSKIE,Specjaliści,Kobieta
24706.47,PODLASKIE,Pracownicy wykonujący prace proste,Mezczyzna
57394.13,WARMINSKO-MAZURSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
34916.58,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
50509.76,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
19750.14,WARMINSKO-MAZURSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
26031.32,SLASKIE,Specjaliści,Mezczyzna
34309.15,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
55946.66,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
22809.81,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
18596.18,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
3398.89,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
14513.4,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
54774.38,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
38132.75,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
50967.01,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
60299.12,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
27720.41,MAZOWIECKIE,Specjaliści,Kobieta
36553.07,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
18034.67,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
31536.03,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
31980.6,LUBELSKIE,Specjaliści,Kobieta
14974.55,LUBELSKIE,Specjaliści,Mezczyzna
37540.72,LUBELSKIE,Specjaliści,Kobieta
4746.06,LUBELSKIE,Specjaliści,Mezczyzna
13312.37,LODZKIE,Specjaliści,Kobieta
2331.37,POMORSKIE,Specjaliści,Kobieta
40070.61,POMORSKIE,Specjaliści,Kobieta
42328.99,LODZKIE,Specjaliści,Kobieta
5047.19,LODZKIE,Specjaliści,Kobieta
15868.78,LODZKIE,Specjaliści,Kobieta
26463.87,LODZKIE,Specjaliści,Mezczyzna
40557.45,LODZKIE,Specjaliści,Kobieta
19853.47,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
20887.98,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
22231.6,LODZKIE,Specjaliści,Mezczyzna
20300.34,LODZKIE,Pracownicy usług i sprzedawcy,Kobieta
52014.3,WIELKOPOLSKIE,Specjaliści,Kobieta
10610.17,PODLASKIE,Specjaliści,Kobieta
14516.56,PODLASKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
47018.14,PODLASKIE,Specjaliści,Kobieta
44689.03,PODLASKIE,Specjaliści,Kobieta
14960.93,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
37931.58,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
26785.71,WIELKOPOLSKIE,Specjaliści,Kobieta
32333.01,SWIETOKRZYSKIE,Specjaliści,Kobieta
30279.04,LODZKIE,Specjaliści,Mezczyzna
18826.19,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
32778.67,LODZKIE,Specjaliści,Kobieta
60815.83,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
47315.56,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
42318.18,SWIETOKRZYSKIE,Specjaliści,Kobieta
5390.39,SWIETOKRZYSKIE,Specjaliści,Kobieta
42536.69,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
19244.25,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
37987.1,SWIETOKRZYSKIE,Specjaliści,Kobieta
11235.71,WIELKOPOLSKIE,Specjaliści,Kobieta
1747.38,WIELKOPOLSKIE,Specjaliści,Kobieta
47158.63,WIELKOPOLSKIE,Specjaliści,Kobieta
38793.63,WIELKOPOLSKIE,Specjaliści,Kobieta
2403.9,WIELKOPOLSKIE,Specjaliści,Mezczyzna
29560.63,WIELKOPOLSKIE,Specjaliści,Mezczyzna
44278.55,WIELKOPOLSKIE,Specjaliści,Kobieta
39204.42,WIELKOPOLSKIE,Specjaliści,Kobieta
20229.19,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
4240.02,WIELKOPOLSKIE,Specjaliści,Kobieta
22812.76,WIELKOPOLSKIE,Specjaliści,Kobieta
30281.56,WIELKOPOLSKIE,Specjaliści,Kobieta
27384.77,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Mezczyzna
51583.38,SWIETOKRZYSKIE,Specjaliści,Kobieta
21187.37,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Mezczyzna
53951.36,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
25146.76,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
2943.75,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
28134.02,ZACHODNIOPOMORSKIE,Pracownicy wykonujący prace proste,Mezczyzna
24660.46,ZACHODNIOPOMORSKIE,Pracownicy wykonujący prace proste,Kobieta
38680.66,LUBELSKIE,Specjaliści,Kobieta
31129.4,LUBELSKIE,Specjaliści,Kobieta
16949.25,LUBELSKIE,Pracownicy wykonujący prace proste,Kobieta
21300.49,LUBELSKIE,Specjaliści,Kobieta
66360.19,ZACHODNIOPOMORSKIE,Specjaliści,Mezczyzna
49164.63,PODKARPACKIE,Specjaliści,Kobieta
20563.14,POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
54068.14,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
7293.79,POMORSKIE,Specjaliści,Kobieta
8282.31,DOLNOSLASKIE,Specjaliści,Mezczyzna
56502.63,DOLNOSLASKIE,Specjaliści,Kobieta
43772.9,LUBELSKIE,Specjaliści,Kobieta
38223.87,LUBELSKIE,Specjaliści,Kobieta
49728.15,LUBELSKIE,Specjaliści,Kobieta
39252.46,DOLNOSLASKIE,Specjaliści,Kobieta
46457.19,DOLNOSLASKIE,Specjaliści,Mezczyzna
20390.38,DOLNOSLASKIE,Pracownicy wykonujący prace proste,Kobieta
49358.77,DOLNOSLASKIE,Specjaliści,Kobieta
35734.58,DOLNOSLASKIE,Specjaliści,Kobieta
29520.39,DOLNOSLASKIE,Specjaliści,Kobieta
5067.25,DOLNOSLASKIE,Specjaliści,Kobieta
43780.02,DOLNOSLASKIE,Specjaliści,Kobieta
47939.49,DOLNOSLASKIE,Specjaliści,Kobieta
51987.24,DOLNOSLASKIE,Specjaliści,Kobieta
45388.07,DOLNOSLASKIE,Specjaliści,Kobieta
58600.49,DOLNOSLASKIE,Specjaliści,Mezczyzna
49593.13,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
18317.45,OPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
36812.68,OPOLSKIE,Specjaliści,Kobieta
63132.14,OPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
32124.18,OPOLSKIE,Pracownicy biurowi,Kobieta
56298.51,OPOLSKIE,Specjaliści,Kobieta
50043.77,OPOLSKIE,Specjaliści,Kobieta
49452.55,PODKARPACKIE,Specjaliści,Kobieta
43132.59,SWIETOKRZYSKIE,Specjaliści,Kobieta
37576.32,LUBELSKIE,Specjaliści,Kobieta
17706.15,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
36042.76,LUBELSKIE,Specjaliści,Kobieta
5293.75,LUBELSKIE,Specjaliści,Kobieta
13099.89,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
22339.46,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
37210.66,SWIETOKRZYSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
7499.51,LUBELSKIE,Specjaliści,Mezczyzna
57674.0,LUBELSKIE,Specjaliści,Kobieta
21269.51,MALOPOLSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
49596.97,MALOPOLSKIE,Specjaliści,Kobieta
23039.67,MALOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
55394.0,SWIETOKRZYSKIE,Specjaliści,Kobieta
17269.0,MALOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
33366.46,MALOPOLSKIE,Specjaliści,Kobieta
38093.22,MALOPOLSKIE,Specjaliści,Kobieta
52293.42,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
51008.36,WIELKOPOLSKIE,Specjaliści,Kobieta
2602.99,WIELKOPOLSKIE,Specjaliści,Kobieta
35463.09,OPOLSKIE,Specjaliści,Mezczyzna
52408.24,MALOPOLSKIE,Specjaliści,Kobieta
51274.06,WIELKOPOLSKIE,Specjaliści,Kobieta
33044.87,WIELKOPOLSKIE,Specjaliści,Kobieta
50203.0,PODKARPACKIE,Specjaliści,Kobieta
24503.52,PODKARPACKIE,Specjaliści,Kobieta
19883.51,PODKARPACKIE,Pracownicy usług i sprzedawcy,Kobieta
46844.09,MALOPOLSKIE,Specjaliści,Kobieta
4646.88,MALOPOLSKIE,Specjaliści,Kobieta
10027.25,SLASKIE,Pracownicy usług i sprzedawcy,Kobieta
11874.57,SLASKIE,Pracownicy usług i sprzedawcy,Kobieta
1265.14,MALOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
48065.71,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
50837.77,SLASKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
44842.95,SLASKIE,Specjaliści,Kobieta
29870.73,WIELKOPOLSKIE,Specjaliści,Kobieta
57656.12,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
16694.14,SLASKIE,Pracownicy wykonujący prace proste,Kobieta
45930.11,MALOPOLSKIE,Specjaliści,Kobieta
6682.95,MALOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
4276.74,DOLNOSLASKIE,Specjaliści,Kobieta
54377.43,SLASKIE,Specjaliści,Kobieta
44772.92,SLASKIE,Specjaliści,Mezczyzna
42510.47,SLASKIE,Specjaliści,Mezczyzna
9641.68,SLASKIE,Pracownicy wykonujący prace proste,Kobieta
4149.81,DOLNOSLASKIE,Specjaliści,Kobieta
43556.84,DOLNOSLASKIE,Specjaliści,Kobieta
3498.08,SWIETOKRZYSKIE,Specjaliści,Kobieta
51435.66,OPOLSKIE,Specjaliści,Kobieta
31848.01,DOLNOSLASKIE,Specjaliści,Kobieta
22935.36,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
50807.75,MAZOWIECKIE,Specjaliści,Kobieta
52017.14,MAZOWIECKIE,Specjaliści,Kobieta
2919.5,MAZOWIECKIE,Specjaliści,Kobieta
36403.66,WIELKOPOLSKIE,Specjaliści,Kobieta
42243.81,WIELKOPOLSKIE,Specjaliści,Kobieta
20603.81,OPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
47265.32,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
31466.41,OPOLSKIE,Specjaliści,Kobieta
28015.48,OPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
45720.88,OPOLSKIE,Specjaliści,Kobieta
40548.06,PODKARPACKIE,Specjaliści,Mezczyzna
21387.08,PODKARPACKIE,Specjaliści,Kobieta
22675.76,PODKARPACKIE,Specjaliści,Kobieta
17497.19,PODKARPACKIE,Specjaliści,Kobieta
47634.18,OPOLSKIE,Specjaliści,Kobieta
18068.26,OPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
6414.05,SLASKIE,Specjaliści,Mezczyzna
46095.33,SLASKIE,Specjaliści,Mezczyzna
35021.43,SLASKIE,Specjaliści,Kobieta
22973.36,SLASKIE,Specjaliści,Kobieta
2894.36,SLASKIE,Specjaliści,Kobieta
11345.61,POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
38306.15,PODKARPACKIE,Specjaliści,Mezczyzna
29062.83,MALOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
19293.76,PODKARPACKIE,Specjaliści,Kobieta
27481.91,SLASKIE,Specjaliści,Kobieta
17653.53,OPOLSKIE,Specjaliści,Kobieta
5543.83,PODKARPACKIE,Specjaliści,Mezczyzna
50936.64,KUJAWSKO-POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
57662.69,MALOPOLSKIE,Specjaliści,Kobieta
13130.64,MALOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
8095.51,MALOPOLSKIE,Specjaliści,Mezczyzna
9296.8,MALOPOLSKIE,Specjaliści,Mezczyzna
18827.63,MALOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
53115.49,MALOPOLSKIE,Specjaliści,Kobieta
26163.24,MALOPOLSKIE,Pracownicy wykonujący prace proste,Mezczyzna
39152.79,MALOPOLSKIE,Specjaliści,Kobieta
44801.56,MALOPOLSKIE,Specjaliści,Kobieta
14600.02,MALOPOLSKIE,Specjaliści,Kobieta
37855.24,MALOPOLSKIE,Specjaliści,Kobieta
8858.55,SLASKIE,Specjaliści,Kobieta
49474.74,SLASKIE,Specjaliści,Kobieta
41348.73,SLASKIE,Specjaliści,Kobieta
53422.6,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
10287.25,POMORSKIE,Specjaliści,Kobieta
45806.53,SLASKIE,Specjaliści,Kobieta
24571.27,SLASKIE,Specjaliści,Mezczyzna
13891.61,PODKARPACKIE,Specjaliści,Kobieta
42964.64,PODKARPACKIE,Specjaliści,Kobieta
19649.82,MALOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
2613.66,SLASKIE,Specjaliści,Mezczyzna
22706.46,SLASKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
14388.21,MALOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
40649.49,MALOPOLSKIE,Specjaliści,Kobieta
48424.53,MALOPOLSKIE,Specjaliści,Kobieta
43293.93,MALOPOLSKIE,Specjaliści,Kobieta
38178.9,SLASKIE,Specjaliści,Kobieta
4219.8,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
57916.46,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
11710.84,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
64532.22,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
19890.7,PODKARPACKIE,Pracownicy biurowi,Kobieta
9343.7,PODKARPACKIE,Pracownicy wykonujący prace proste,Kobieta
21979.42,WARMINSKO-MAZURSKIE,Specjaliści,Mezczyzna
62523.84,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
26236.41,ZACHODNIOPOMORSKIE,Pracownicy biurowi,Kobieta
34681.95,ZACHODNIOPOMORSKIE,Technicy i inny średni personel,Kobieta
48060.32,ZACHODNIOPOMORSKIE,Specjaliści,Mezczyzna
32018.03,ZACHODNIOPOMORSKIE,Technicy i inny średni personel,Mezczyzna
54227.9,ZACHODNIOPOMORSKIE,Specjaliści,Mezczyzna
39060.59,ZACHODNIOPOMORSKIE,Pracownicy biurowi,Kobieta
134544.65,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
45563.74,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
30364.67,ZACHODNIOPOMORSKIE,Specjaliści,Mezczyzna
51080.41,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
31337.44,ZACHODNIOPOMORSKIE,Pracownicy biurowi,Kobieta
60394.1,ZACHODNIOPOMORSKIE,Specjaliści,Mezczyzna
131558.18,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
44515.83,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
56796.8,WARMINSKO-MAZURSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
58719.23,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
35359.51,PODKARPACKIE,Specjaliści,Kobieta
23511.03,KUJAWSKO-POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
22393.27,WARMINSKO-MAZURSKIE,Pracownicy wykonujący prace proste,Mezczyzna
52367.54,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
49306.73,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
20615.74,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
46775.81,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
40657.22,WARMINSKO-MAZURSKIE,Specjaliści,Kobieta
39275.82,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
32877.54,KUJAWSKO-POMORSKIE,Pracownicy biurowi,Kobieta
6756.31,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
19762.87,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
4657.04,WARMINSKO-MAZURSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
22957.99,PODKARPACKIE,Specjaliści,Kobieta
44395.54,PODKARPACKIE,Specjaliści,Mezczyzna
5494.92,PODKARPACKIE,Specjaliści,Mezczyzna
54986.48,PODKARPACKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
26567.47,PODKARPACKIE,Specjaliści,Kobieta
42127.45,MALOPOLSKIE,Specjaliści,Kobieta
8327.23,MALOPOLSKIE,Specjaliści,Kobieta
27743.97,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
23382.15,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
31430.2,LUBELSKIE,Specjaliści,Kobieta
55288.09,LUBELSKIE,Specjaliści,Kobieta
23080.63,LUBELSKIE,Specjaliści,Kobieta
41789.5,SWIETOKRZYSKIE,Specjaliści,Kobieta
24320.82,SWIETOKRZYSKIE,Pracownicy wykonujący prace proste,Kobieta
49199.83,SWIETOKRZYSKIE,Specjaliści,Kobieta
25416.75,SWIETOKRZYSKIE,Specjaliści,Kobieta
61628.79,SWIETOKRZYSKIE,Specjaliści,Kobieta
26891.71,SWIETOKRZYSKIE,Specjaliści,Kobieta
3896.93,SWIETOKRZYSKIE,Specjaliści,Mezczyzna
41110.66,SWIETOKRZYSKIE,Specjaliści,Kobieta
9951.39,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
46705.91,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
50506.02,SLASKIE,Specjaliści,Kobieta
47480.32,SLASKIE,Specjaliści,Kobieta
27047.84,SLASKIE,Pracownicy usług i sprzedawcy,Kobieta
1742.83,LUBELSKIE,Specjaliści,Kobieta
5120.3,LUBELSKIE,Pracownicy wykonujący prace proste,Kobieta
45005.85,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
46736.16,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
20949.32,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
27144.11,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
35174.16,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
20133.41,ZACHODNIOPOMORSKIE,Specjaliści,Mezczyzna
24508.05,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
58461.51,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
26537.44,ZACHODNIOPOMORSKIE,Pracownicy biurowi,Kobieta
10022.28,ZACHODNIOPOMORSKIE,Specjaliści,Mezczyzna
37488.2,ZACHODNIOPOMORSKIE,Specjaliści,Kobieta
15685.91,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
46959.69,WIELKOPOLSKIE,Specjaliści,Kobieta
12019.41,WIELKOPOLSKIE,Specjaliści,Kobieta
